*********************THIS FILE CONTAINS RAW DATA********************
Users of this data file should acknowledge the National Park Service.
NOTE: There are two parts to this file. Part I contains information on the sites selected.
Part II contains the actual data and begins on line 11.

Part I - Site Information
ABBR,AIRS_SITE_CODE,TIME_ZONE,LONG_DEC,LAT_DEC,ELEV_mMSL,SITE_NAME
ZION-DW,49-053-0130,MST,113.1506,37.1983,1213,Zion National Park - Dalton's Wash

Part II - Data
ABBR,PAR,DATE,HOUR_0,HOUR_1,HOUR_2,HOUR_3,HOUR_4,HOUR_5,HOUR_6,HOUR_7,HOUR_8,HOUR_9,HOUR_10,HOUR_11,HOUR_12,HOUR_13,HOUR_14,HOUR_15,HOUR_16,HOUR_17,HOUR_18,HOUR_19,HOUR_20,HOUR_21,HOUR_22,HOUR_23,
ZION-DW,STP_DEGC,3/21/2013 12:00:00 AM,24,23,24,23,22,22,22,22,25,27,27,27,27,26,25,25,24,24,24,23,23,22,22,22,
ZION-DW,STP_DEGC,3/22/2013 12:00:00 AM,22,21,22,21,21,21,20,21,24,25,26,28,28,27,26,26,25,25,24,23,22,22,21,20,
ZION-DW,STP_DEGC,3/23/2013 12:00:00 AM,20,20,20,19,19,19,19,19,20,22,23,24,24,24,24,23,22,22,21,21,20,20,20,20,
ZION-DW,STP_DEGC,3/24/2013 12:00:00 AM,20,20,20,20,19,19,19,19,21,24,26,27,28,27,26,25,24,24,24,23,22,22,21,21,
ZION-DW,STP_DEGC,3/25/2013 12:00:00 AM,21,21,21,20,20,20,20,20,21,23,24,27,27,26,26,25,25,24,24,24,23,22,22,22,
ZION-DW,STP_DEGC,3/26/2013 12:00:00 AM,22,21,22,21,21,21,21,21,20,18,20,24,26,26,26,26,25,25,26,26,24,24,24,23,
ZION-DW,STP_DEGC,3/27/2013 12:00:00 AM,23,22,22,22,22,21,21,22,23,25,27,27,26,26,26,26,25,26,26,26,25,24,24,23,
ZION-DW,STP_DEGC,3/28/2013 12:00:00 AM,23,23,23,22,22,22,22,22,23,25,27,27,26,26,25,25,25,25,26,26,25,24,24,24,
ZION-DW,STP_DEGC,3/29/2013 12:00:00 AM,24,23,23,23,22,22,22,23,24,27,27,27,27,26,26,25,24,24,24,25,25,25,24,24,
ZION-DW,STP_DEGC,3/30/2013 12:00:00 AM,24,23,24,23,22,22,22,22,23,25,27,26,26,26,25,25,25,25,25,26,26,26,25,24,
ZION-DW,STP_DEGC,3/31/2013 12:00:00 AM,24,24,24,23,23,23,22,23,25,27,27,27,26,26,26,25,25,25,25,25,26,26,25,25,
ZION-DW,STP_DEGC,4/1/2013 12:00:00 AM,24,24,24,24,24,23,23,24,24,26,28,27,27,26,26,25,25,25,25,25,24,24,23,23,
ZION-DW,STP_DEGC,4/2/2013 12:00:00 AM,23,22,22,22,22,22,22,22,21,20,22,26,26,27,26,26,25,25,25,25,24,24,24,23,
ZION-DW,STP_DEGC,4/3/2013 12:00:00 AM,23,23,22,22,22,22,22,22,24,27,27,27,27,26,26,25,24,24,24,25,25,25,24,24,
ZION-DW,STP_DEGC,4/4/2013 12:00:00 AM,24,23,23,23,22,22,22,23,24,25,26,26,26,26,26,25,26,26,26,26,26,25,25,25,
ZION-DW,STP_DEGC,4/5/2013 12:00:00 AM,25,24,24,24,24,24,24,24,27,27,27,27,27,26,25,25,24,25,26,26,26,26,25,24,
ZION-DW,STP_DEGC,4/6/2013 12:00:00 AM,24,24,23,23,23,22,22,23,25,27,27,27,27,26,26,25,25,25,25,26,26,25,24,24,
ZION-DW,STP_DEGC,4/7/2013 12:00:00 AM,24,23,23,23,22,22,22,23,25,27,27,27,26,26,25,25,25,24,24,25,25,25,25,24,
ZION-DW,STP_DEGC,4/8/2013 12:00:00 AM,25,25,25,24,24,24,24,24,25,27,27,25,25,26,24,23,23,23,22,22,22,22,22,21,
ZION-DW,STP_DEGC,4/9/2013 12:00:00 AM,21,22,22,22,22,22,21,21,22,22,22,23,23,23,23,23,23,22,22,22,21,21,21,21,
ZION-DW,STP_DEGC,4/10/2013 12:00:00 AM,21,21,22,21,21,21,20,22,24,26,28,27,27,27,26,25,25,25,24,24,24,23,23,23,
ZION-DW,STP_DEGC,4/11/2013 12:00:00 AM,22,22,22,22,22,22,22,22,22,23,25,27,27,26,25,25,25,25,24,25,24,24,24,24,
ZION-DW,STP_DEGC,4/12/2013 12:00:00 AM,24,23,23,23,22,22,22,23,25,27,27,27,27,26,25,25,24,24,24,25,25,24,24,24,
ZION-DW,STP_DEGC,4/13/2013 12:00:00 AM,23,23,23,22,22,22,22,22,23,24,26,26,26,26,26,26,25,25,25,25,26,26,27,27,
ZION-DW,STP_DEGC,4/14/2013 12:00:00 AM,27,27,26,25,24,24,23,24,26,27,27,27,27,26,25,25,24,24,24,25,25,25,24,24,
ZION-DW,STP_DEGC,4/15/2013 12:00:00 AM,24,24,24,24,24,24,24,24,25,25,26,27,26,26,26,25,25,25,25,26,25,25,25,24,
ZION-DW,STP_DEGC,4/16/2013 12:00:00 AM,24,24,24,24,23,23,23,22,22,22,21,21,22,23,22,22,22,22,22,22,21,21,21,21,
ZION-DW,STP_DEGC,4/17/2013 12:00:00 AM,21,21,21,21,21,20,20,21,21,22,24,25,25,25,25,25,24,24,24,22,22,22,21,21,
ZION-DW,STP_DEGC,4/18/2013 12:00:00 AM,21,21,22,21,20,20,20,22,24,25,27,28,27,27,26,25,25,25,24,23,23,22,22,22,
ZION-DW,STP_DEGC,4/19/2013 12:00:00 AM,22,21,22,21,21,20,20,21,23,26,28,27,27,26,26,25,25,24,24,25,24,24,24,23,
ZION-DW,STP_DEGC,4/20/2013 12:00:00 AM,23,23,23,22,22,22,22,23,25,27,27,27,27,26,25,25,24,24,24,25,24,24,24,24,
ZION-DW,STP_DEGC,4/21/2013 12:00:00 AM,23,23,23,22,22,22,22,23,25,27,27,27,26,26,26,25,24,24,24,25,26,25,24,24,
ZION-DW,STP_DEGC,4/22/2013 12:00:00 AM,24,24,24,24,23,23,23,24,26,27,27,27,26,26,25,25,24,24,24,25,26,26,25,24,
ZION-DW,STP_DEGC,4/23/2013 12:00:00 AM,24,23,23,23,22,22,22,23,24,25,27,27,27,26,26,25,25,24,24,25,24,24,23,22,
ZION-DW,STP_DEGC,4/24/2013 12:00:00 AM,22,22,22,22,21,21,21,23,24,27,27,27,27,26,25,24,24,25,25,26,25,25,24,24,
ZION-DW,STP_DEGC,4/25/2013 12:00:00 AM,24,24,23,23,23,23,23,24,25,27,27,27,27,26,26,25,24,24,25,25,26,25,25,24,
ZION-DW,STP_DEGC,4/26/2013 12:00:00 AM,24,24,24,23,23,22,22,23,25,27,27,27,26,26,25,25,25,24,24,24,25,25,25,24,
ZION-DW,STP_DEGC,4/27/2013 12:00:00 AM,24,24,24,23,23,22,22,24,26,27,27,27,26,26,26,25,25,24,24,25,26,26,26,26,
ZION-DW,STP_DEGC,4/28/2013 12:00:00 AM,25,24,24,24,23,23,23,24,26,27,27,27,26,26,25,25,24,24,24,25,26,26,27,26,
ZION-DW,STP_DEGC,4/29/2013 12:00:00 AM,26,25,25,24,24,24,24,25,27,27,27,26,26,26,25,24,24,24,24,25,26,26,27,27,
ZION-DW,STP_DEGC,4/30/2013 12:00:00 AM,27,26,26,26,26,25,23,22,22,22,22,22,22,21,21,20,20,20,20,21,21,21,22,22,
ZION-DW,STP_DEGC,5/1/2013 12:00:00 AM,22,22,22,22,21,20,20,22,23,22,22,22,21,21,21,20,20,20,21,21,21,20,20,20,
ZION-DW,STP_DEGC,5/2/2013 12:00:00 AM,20,20,20,19,19,19,19,21,23,22,22,22,22,21,21,20,20,20,20,20,21,22,22,22,
ZION-DW,STP_DEGC,5/3/2013 12:00:00 AM,21,20,20,20,20,19,20,21,23,22,22,22,22,21,20,20,20,20,20,20,21,22,22,22,
ZION-DW,STP_DEGC,5/4/2013 12:00:00 AM,21,21,21,20,20,20,20,21,22,22,22,22,22,22,21,20,20,20,20,20,21,22,22,22,
ZION-DW,STP_DEGC,5/5/2013 12:00:00 AM,22,23,23,23,22,22,22,22,23,22,22,22,21,21,21,21,21,21,22,22,22,22,23,22,
ZION-DW,STP_DEGC,5/6/2013 12:00:00 AM,23,22,22,22,21,21,21,22,23,23,22,22,22,21,21,21,22,22,21,21,21,21,20,20,
ZION-DW,STP_DEGC,5/7/2013 12:00:00 AM,20,20,20,20,20,20,20,21,22,22,23,22,22,22,22,21,21,21,21,21,20,20,20,20,
ZION-DW,STP_DEGC,5/8/2013 12:00:00 AM,20,19,19,19,19,19,19,20,22,23,22,22,22,22,21,21,20,20,20,20,22,22,22,22,
ZION-DW,STP_DEGC,5/9/2013 12:00:00 AM,22,22,21,21,20,20,20,21,22,22,22,22,22,21,21,21,21,21,21,21,21,21,20,20,
ZION-DW,STP_DEGC,5/10/2013 12:00:00 AM,20,20,20,20,20,20,20,21,23,22,22,22,22,21,21,22,21,21,20,21,22,22,23,22,
ZION-DW,STP_DEGC,5/11/2013 12:00:00 AM,22,22,22,21,20,20,20,22,23,22,22,22,22,21,21,21,20,20,20,21,21,22,22,22,
ZION-DW,STP_DEGC,5/12/2013 12:00:00 AM,23,23,23,22,22,21,21,23,22,22,22,22,22,21,21,20,20,20,20,20,21,21,22,22,
ZION-DW,STP_DEGC,5/13/2013 12:00:00 AM,22,22,22,23,23,22,23,22,22,22,22,22,22,21,21,20,20,20,20,20,21,21,21,22,
ZION-DW,STP_DEGC,5/14/2013 12:00:00 AM,22,22,22,22,23,23,23,22,22,22,22,22,22,21,21,20,20,20,20,20,21,22,22,23,
ZION-DW,STP_DEGC,5/15/2013 12:00:00 AM,23,24,23,23,22,22,22,23,23,22,22,22,22,22,21,20,20,20,20,20,22,22,23,23,
ZION-DW,STP_DEGC,5/16/2013 12:00:00 AM,23,24,23,23,23,22,22,23,22,22,22,22,22,21,21,21,21,21,21,21,22,22,22,22,
ZION-DW,STP_DEGC,5/17/2013 12:00:00 AM,22,23,23,23,24,24,23,23,23,22,22,23,22,23,22,21,21,20,20,21,23,22,23,23,
ZION-DW,STP_DEGC,5/18/2013 12:00:00 AM,23,22,21,21,20,20,20,22,23,22,22,22,22,22,21,21,20,20,21,22,22,22,22,22,
ZION-DW,STP_DEGC,5/19/2013 12:00:00 AM,21,21,21,20,20,20,20,21,23,22,22,22,22,22,20,20,20,20,20,20,21,21,20,20,
ZION-DW,STP_DEGC,5/20/2013 12:00:00 AM,20,20,20,20,20,20,20,22,23,22,22,22,22,22,21,21,20,20,20,21,22,22,22,21,
ZION-DW,STP_DEGC,5/21/2013 12:00:00 AM,20,20,21,20,20,19,20,21,23,22,22,22,22,22,21,21,21,20,20,20,22,22,22,22,
ZION-DW,STP_DEGC,5/22/2013 12:00:00 AM,22,22,21,21,20,20,21,22,22,22,22,22,22,22,21,20,20,20,20,21,21,22,22,22,
ZION-DW,STP_DEGC,5/23/2013 12:00:00 AM,22,23,23,23,23,22,22,23,23,22,23,22,22,22,21,21,20,20,20,21,22,22,23,23,
ZION-DW,STP_DEGC,5/24/2013 12:00:00 AM,23,22,22,21,20,20,20,21,23,23,22,22,22,22,21,20,20,20,20,21,22,22,23,22,
ZION-DW,STP_DEGC,5/25/2013 12:00:00 AM,22,22,21,21,20,20,20,22,23,22,22,22,22,22,21,21,20,20,20,21,22,22,22,23,
ZION-DW,STP_DEGC,5/26/2013 12:00:00 AM,23,22,22,22,21,20,21,22,22,22,22,22,22,22,21,20,20,20,20,21,22,22,23,23,
ZION-DW,STP_DEGC,5/27/2013 12:00:00 AM,23,22,22,22,21,20,21,22,22,22,22,22,22,22,21,21,20,21,21,21,22,22,23,23,
ZION-DW,STP_DEGC,5/28/2013 12:00:00 AM,23,23,23,23,22,22,22,23,22,22,22,22,22,21,21,21,21,21,21,21,22,22,22,22,
ZION-DW,STP_DEGC,5/29/2013 12:00:00 AM,22,22,22,21,20,20,20,22,23,23,23,22,22,22,21,21,21,21,20,21,21,22,22,23,
ZION-DW,STP_DEGC,5/30/2013 12:00:00 AM,23,23,23,23,23,22,23,23,22,22,22,22,22,21,21,21,20,20,20,20,21,21,22,22,
ZION-DW,STP_DEGC,5/31/2013 12:00:00 AM,22,22,23,23,22,23,23,22,22,22,22,22,22,22,21,21,20,20,20,20,21,22,22,22,
ZION-DW,STP_DEGC,6/1/2013 12:00:00 AM,22,23,23,23,23,23,23,23,22,22,22,22,22,22,20,20,20,20,20,20,21,22,22,22,
ZION-DW,STP_DEGC,6/2/2013 12:00:00 AM,22,22,22,23,23,23,23,22,22,22,22,22,22,22,21,21,20,20,20,20,21,22,22,22,
ZION-DW,STP_DEGC,6/3/2013 12:00:00 AM,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,20,20,20,20,20,21,21,22,22,
ZION-DW,STP_DEGC,6/4/2013 12:00:00 AM,22,22,22,22,23,22,23,22,22,22,22,22,22,21,21,21,20,20,20,20,21,21,22,22,
ZION-DW,STP_DEGC,6/5/2013 12:00:00 AM,22,22,22,22,22,23,22,22,22,22,22,22,22,21,21,20,20,20,20,20,21,21,22,22,
ZION-DW,STP_DEGC,6/6/2013 12:00:00 AM,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,20,20,20,20,20,21,21,22,22,
ZION-DW,STP_DEGC,6/7/2013 12:00:00 AM,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,20,20,20,21,21,21,22,22,
ZION-DW,STP_DEGC,6/8/2013 12:00:00 AM,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,20,20,20,20,20,21,21,22,22,
ZION-DW,STP_DEGC,6/9/2013 12:00:00 AM,22,22,22,22,22,22,22,22,22,22,22,22,22,21,20,20,20,20,20,20,21,21,21,22,
ZION-DW,STP_DEGC,6/10/2013 12:00:00 AM,22,22,22,22,22,22,22,22,22,22,22,22,22,21,20,20,20,20,20,20,21,21,21,21,
ZION-DW,STP_DEGC,6/11/2013 12:00:00 AM,22,22,22,22,23,23,23,22,22,23,25,24,22,22,21,20,20,20,20,20,21,21,22,22,
ZION-DW,STP_DEGC,6/12/2013 12:00:00 AM,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,20,20,21,21,21,21,21,21,21,
ZION-DW,STP_DEGC,6/13/2013 12:00:00 AM,21,21,21,21,22,22,22,22,22,22,22,22,21,21,21,20,20,20,20,20,21,21,22,22,
ZION-DW,STP_DEGC,6/14/2013 12:00:00 AM,22,22,22,23,23,23,23,22,22,22,22,22,22,22,21,21,20,20,20,20,21,22,22,22,
ZION-DW,STP_DEGC,6/15/2013 12:00:00 AM,22,22,22,22,22,23,23,22,22,22,22,22,22,21,21,21,20,20,20,20,21,21,21,22,
ZION-DW,STP_DEGC,6/16/2013 12:00:00 AM,22,22,22,22,22,23,22,22,22,22,22,22,22,21,21,21,20,20,20,20,21,21,22,22,
ZION-DW,STP_DEGC,6/17/2013 12:00:00 AM,22,22,22,23,23,23,23,22,22,22,22,22,22,21,21,20,20,20,20,20,21,21,22,22,
ZION-DW,STP_DEGC,6/18/2013 12:00:00 AM,22,22,22,23,23,23,23,22,22,22,22,22,22,21,21,20,20,20,20,20,21,21,21,22,
ZION-DW,STP_DEGC,6/19/2013 12:00:00 AM,21,21,22,22,22,22,22,22,22,22,22,22,22,22,21,21,20,20,20,20,21,22,22,22,
ZION-DW,STP_DEGC,6/20/2013 12:00:00 AM,23,23,23,23,23,23,23,22,22,22,22,22,22,22,21,21,20,20,20,20,21,22,22,22,
ZION-DW,STP_DEGC,6/21/2013 12:00:00 AM,22,22,22,23,23,21,22,22,22,22,22,22,22,21,21,20,20,20,20,20,21,21,22,22,
ZION-DW,STP_DEGC,6/22/2013 12:00:00 AM,22,22,22,23,23,23,23,22,22,22,22,22,22,21,21,21,20,20,20,20,21,21,22,22,
ZION-DW,STP_DEGC,6/23/2013 12:00:00 AM,22,22,22,22,23,23,23,22,22,22,22,22,22,21,21,20,20,20,20,21,21,21,22,22,
ZION-DW,STP_DEGC,6/24/2013 12:00:00 AM,22,22,22,22,22,22,22,22,22,22,21,22,21,21,21,21,21,21,21,21,21,21,21,22,
ZION-DW,STP_DEGC,6/25/2013 12:00:00 AM,22,22,22,22,22,23,22,22,22,22,22,22,22,21,21,21,20,20,20,20,21,21,22,22,
ZION-DW,STP_DEGC,6/26/2013 12:00:00 AM,22,22,22,22,22,22,22,22,22,25,24,22,22,21,21,20,20,20,20,20,21,21,21,22,
ZION-DW,STP_DEGC,6/27/2013 12:00:00 AM,22,22,22,22,22,22,22,22,22,22,22,22,21,21,20,20,20,20,20,20,21,21,21,21,
ZION-DW,STP_DEGC,6/28/2013 12:00:00 AM,22,22,22,22,22,22,22,22,22,22,22,27,32,35,38,39,40,40,38,29,23,22,22,22,
ZION-DW,STP_DEGC,6/29/2013 12:00:00 AM,22,22,22,22,22,22,22,22,22,22,21,25,30,34,37,39,37,35,30,25,22,22,22,22,
ZION-DW,STP_DEGC,6/30/2013 12:00:00 AM,22,22,22,22,22,22,22,22,22,22,22,24,30,34,36,38,36,34,34,26,22,22,22,22,
ZION-DW,STP_DEGC,7/1/2013 12:00:00 AM,22,21,21,22,22,22,22,22,22,22,22,26,30,34,36,35,26,22,21,21,21,22,22,22,
ZION-DW,STP_DEGC,7/2/2013 12:00:00 AM,22,22,22,22,22,22,22,22,23,27,32,34,36,38,39,39,39,39,38,36,32,24,22,21,
ZION-DW,STP_DEGC,7/3/2013 12:00:00 AM,21,21,20,20,20,20,21,20,20,20,20,20,21,26,30,34,36,37,38,30,22,21,21,20,
ZION-DW,STP_DEGC,7/4/2013 12:00:00 AM,20,20,20,20,20,20,20,20,20,20,20,20,20,25,23,20,20,20,20,20,20,20,20,20,
ZION-DW,STP_DEGC,7/5/2013 12:00:00 AM,20,20,20,20,20,21,21,21,20,20,20,20,20,20,19,19,19,19,20,20,20,20,20,20,
ZION-DW,STP_DEGC,7/6/2013 12:00:00 AM,21,21,20,21,21,21,21,21,20,20,20,20,20,20,19,19,19,18,19,19,20,20,20,20,
ZION-DW,STP_DEGC,7/7/2013 12:00:00 AM,20,20,20,20,21,21,21,20,20,20,20,20,20,20,20,19,19,19,19,19,20,20,20,20,
ZION-DW,STP_DEGC,7/8/2013 12:00:00 AM,20,21,20,21,21,21,21,21,20,20,20,20,20,20,19,19,19,19,19,19,20,20,20,20,
ZION-DW,STP_DEGC,7/9/2013 12:00:00 AM,20,21,20,21,21,21,21,21,21,22,20,20,20,20,19,19,19,19,19,19,20,20,20,20,
ZION-DW,STP_DEGC,7/10/2013 12:00:00 AM,20,20,20,21,21,21,21,21,20,21,21,20,20,20,19,19,19,19,19,20,20,20,20,20,
ZION-DW,STP_DEGC,7/11/2013 12:00:00 AM,20,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,20,20,20,20,21,
ZION-DW,STP_DEGC,7/12/2013 12:00:00 AM,21,21,20,21,21,21,21,21,20,20,20,20,20,20,20,19,20,20,20,20,20,21,21,21,
ZION-DW,STP_DEGC,7/13/2013 12:00:00 AM,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,19,19,19,19,19,20,20,20,20,
ZION-DW,STP_DEGC,7/14/2013 12:00:00 AM,21,21,20,21,21,21,21,21,20,20,20,20,20,20,20,19,19,18,18,19,20,20,20,20,
ZION-DW,STP_DEGC,7/15/2013 12:00:00 AM,20,20,20,20,20,21,21,20,20,20,20,20,20,20,19,19,19,20,20,20,20,20,20,20,
ZION-DW,STP_DEGC,7/16/2013 12:00:00 AM,20,20,20,21,21,21,21,21,21,21,21,20,20,20,20,20,21,22,23,23,23,23,23,24,
ZION-DW,STP_DEGC,7/17/2013 12:00:00 AM,23,23,23,24,24,24,24,24,24,24,24,23,23,23,22,22,22,22,22,22,23,23,23,23,
ZION-DW,STP_DEGC,7/18/2013 12:00:00 AM,23,24,23,24,24,24,24,24,24,24,24,23,23,23,22,23,23,23,23,23,23,23,23,23,
ZION-DW,STP_DEGC,7/19/2013 12:00:00 AM,23,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,
ZION-DW,STP_DEGC,7/20/2013 12:00:00 AM,24,24,23,24,24,24,24,24,24,24,24,24,23,23,22,22,22,23,23,23,23,23,23,23,
ZION-DW,STP_DEGC,7/21/2013 12:00:00 AM,24,23,23,23,23,23,24,24,24,24,23,23,23,23,22,22,22,22,22,23,23,23,23,23,
ZION-DW,STP_DEGC,7/22/2013 12:00:00 AM,23,23,23,24,24,24,24,24,24,24,24,23,23,23,22,22,22,22,23,23,23,23,24,24,
ZION-DW,STP_DEGC,7/23/2013 12:00:00 AM,24,24,24,24,24,24,24,23,23,24,23,23,23,23,23,22,22,22,22,23,23,23,23,24,
ZION-DW,STP_DEGC,7/24/2013 12:00:00 AM,24,24,24,24,24,24,24,24,24,24,24,24,23,23,22,22,22,22,22,22,23,23,23,23,
ZION-DW,STP_DEGC,7/25/2013 12:00:00 AM,23,23,23,24,24,24,24,24,24,24,24,23,23,23,22,22,22,22,21,22,23,23,23,23,
ZION-DW,STP_DEGC,7/26/2013 12:00:00 AM,23,23,23,23,24,24,24,24,24,24,24,23,23,23,22,22,22,23,23,23,24,24,24,24,
ZION-DW,STP_DEGC,7/27/2013 12:00:00 AM,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,22,22,22,23,23,23,23,24,24,
ZION-DW,STP_DEGC,7/28/2013 12:00:00 AM,24,24,24,24,24,24,24,24,24,24,24,24,23,23,22,23,22,22,23,23,23,24,24,24,
ZION-DW,STP_DEGC,7/29/2013 12:00:00 AM,24,24,24,24,24,24,24,24,24,24,24,24,23,23,22,22,22,22,22,22,23,23,23,23,
ZION-DW,STP_DEGC,7/30/2013 12:00:00 AM,24,24,24,24,24,24,24,24,24,26,24,23,23,23,22,22,22,22,22,22,23,23,23,23,
ZION-DW,STP_DEGC,7/31/2013 12:00:00 AM,23,24,24,24,24,24,24,24,24,24,24,23,23,23,22,22,22,22,22,22,23,23,23,23,
ZION-DW,STP_DEGC,8/1/2013 12:00:00 AM,23,23,23,23,23,24,23,23,24,24,23,23,23,23,22,22,22,22,22,22,23,23,23,23,
ZION-DW,STP_DEGC,8/2/2013 12:00:00 AM,23,23,23,23,23,24,24,24,23,23,23,23,23,23,22,22,22,22,22,22,23,23,23,23,
ZION-DW,STP_DEGC,8/3/2013 12:00:00 AM,23,24,23,24,24,24,24,24,24,24,24,24,23,23,22,22,22,22,22,22,23,23,23,23,
ZION-DW,STP_DEGC,8/4/2013 12:00:00 AM,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,22,22,22,23,22,23,23,23,23,
ZION-DW,STP_DEGC,8/5/2013 12:00:00 AM,24,24,24,24,24,24,24,24,24,24,24,23,23,23,22,22,22,22,22,22,23,23,23,23,
ZION-DW,STP_DEGC,8/6/2013 12:00:00 AM,23,23,23,24,24,24,24,23,24,24,24,23,23,23,23,22,23,22,22,22,23,23,24,24,
ZION-DW,STP_DEGC,8/7/2013 12:00:00 AM,24,24,24,24,24,24,24,24,24,24,24,24,23,23,22,22,22,22,22,22,23,23,24,24,
ZION-DW,STP_DEGC,8/8/2013 12:00:00 AM,24,24,24,24,24,23,23,24,24,24,24,23,23,23,23,22,22,22,22,22,23,23,24,24,
ZION-DW,STP_DEGC,8/9/2013 12:00:00 AM,24,24,24,24,23,22,22,24,24,23,24,24,23,23,22,22,22,22,22,22,23,23,24,24,
ZION-DW,STP_DEGC,8/10/2013 12:00:00 AM,25,24,24,24,24,23,23,24,24,24,24,24,23,23,22,22,22,21,21,22,23,24,23,24,
ZION-DW,STP_DEGC,8/11/2013 12:00:00 AM,24,24,24,24,24,24,24,24,24,24,24,24,23,23,22,22,22,22,22,22,23,23,23,24,
ZION-DW,STP_DEGC,8/12/2013 12:00:00 AM,24,24,24,24,24,25,25,24,24,24,24,24,23,23,22,22,22,21,22,22,23,23,24,24,
ZION-DW,STP_DEGC,8/13/2013 12:00:00 AM,24,24,24,24,24,24,24,24,24,23,24,24,23,23,22,22,22,22,22,22,23,23,24,24,
ZION-DW,STP_DEGC,8/14/2013 12:00:00 AM,24,24,24,24,24,23,23,24,24,24,24,24,23,23,22,26,22,22,22,22,23,23,24,24,
ZION-DW,STP_DEGC,8/15/2013 12:00:00 AM,24,24,24,24,23,23,23,24,24,24,24,24,23,23,23,22,22,22,22,22,23,23,23,24,
ZION-DW,STP_DEGC,8/16/2013 12:00:00 AM,24,24,24,24,24,24,24,24,24,24,24,24,23,23,22,22,22,22,22,22,23,23,23,23,
ZION-DW,STP_DEGC,8/17/2013 12:00:00 AM,23,24,24,24,24,24,24,24,24,24,24,23,23,23,22,22,22,22,22,22,23,23,23,24,
ZION-DW,STP_DEGC,8/18/2013 12:00:00 AM,24,24,24,24,24,24,24,24,24,24,24,24,23,23,22,23,22,22,23,23,23,23,24,24,
ZION-DW,STP_DEGC,8/19/2013 12:00:00 AM,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,22,22,22,22,23,23,23,23,24,
ZION-DW,STP_DEGC,8/20/2013 12:00:00 AM,24,24,23,23,24,24,24,24,24,24,24,24,23,23,22,22,22,22,22,22,23,23,23,23,
ZION-DW,STP_DEGC,8/21/2013 12:00:00 AM,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,22,22,23,23,23,24,24,24,24,
ZION-DW,STP_DEGC,8/22/2013 12:00:00 AM,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,24,24,24,
ZION-DW,STP_DEGC,8/23/2013 12:00:00 AM,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,-999,-999,-999,-999,-999,23,24,24,24,
ZION-DW,STP_DEGC,8/24/2013 12:00:00 AM,24,24,24,24,23,23,23,24,24,24,24,23,23,23,23,23,24,24,24,24,24,24,24,24,
ZION-DW,STP_DEGC,8/25/2013 12:00:00 AM,24,24,23,23,23,23,22,23,24,24,24,24,23,23,23,23,23,22,22,22,22,21,21,21,
ZION-DW,STP_DEGC,8/26/2013 12:00:00 AM,21,21,21,22,22,21,21,22,22,22,23,24,23,23,23,23,22,22,23,24,24,24,24,24,
ZION-DW,STP_DEGC,8/27/2013 12:00:00 AM,24,24,24,24,24,23,23,23,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,23,
ZION-DW,STP_DEGC,8/28/2013 12:00:00 AM,23,23,23,23,22,22,22,23,24,24,24,24,24,23,22,23,22,22,22,23,23,24,24,24,
ZION-DW,STP_DEGC,8/29/2013 12:00:00 AM,24,24,24,24,24,24,24,24,24,24,24,24,24,23,22,22,22,22,22,22,23,23,23,24,
ZION-DW,STP_DEGC,8/30/2013 12:00:00 AM,24,24,24,24,24,24,24,24,24,24,24,23,23,23,22,22,22,22,23,24,24,24,24,25,
ZION-DW,STP_DEGC,8/31/2013 12:00:00 AM,24,25,24,25,25,25,25,25,24,24,24,24,24,23,23,23,24,24,24,25,24,24,24,24,
ZION-DW,STP_DEGC,9/1/2013 12:00:00 AM,24,24,24,24,24,24,24,25,24,24,24,24,24,23,24,22,22,23,23,24,24,24,24,24,
ZION-DW,STP_DEGC,9/2/2013 12:00:00 AM,25,25,24,25,25,25,24,25,24,24,24,24,24,23,23,22,22,22,22,23,24,24,24,24,
ZION-DW,STP_DEGC,9/3/2013 12:00:00 AM,24,24,24,24,25,25,25,25,24,24,24,24,24,23,23,25,23,22,22,23,24,24,24,24,
ZION-DW,STP_DEGC,9/4/2013 12:00:00 AM,24,24,24,24,25,25,25,25,24,24,24,24,24,23,23,23,23,24,24,24,24,25,24,25,
ZION-DW,STP_DEGC,9/5/2013 12:00:00 AM,24,25,25,25,25,24,24,25,25,24,24,24,24,23,23,23,22,22,22,23,24,24,24,24,
ZION-DW,STP_DEGC,9/6/2013 12:00:00 AM,24,24,25,25,25,24,24,25,24,24,24,24,24,23,23,23,22,22,22,23,24,24,24,24,
